Entity,SOP,SubSOP,Module_Name,RoleName,Source,Flag
PALCO,SALES,03_Order Review,01_Review the Shopping List,PALCO_Mngt,ALL,R
PALCO,SALES,03_Order Review,03_Use Order Inquiry to Search for Orders,PALCO_Mngt,ALL,R
PALCO,SALES,03_Order Review,"02_Review Taxes, Totals, Payments for Stock Customer Sales Order",PALCO_Mngt,ALL,R
PALCO,SALES,03_Order Review,04_View Units of Measure,PALCO_Mngt,ALL,R
PALCO,SALES,05_Product Management,04_Add Catalog Product to Order,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,04_Create a Release,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,08_Make a Product Serialized,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,07_Shipping Feedback,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,03_Add Lump Sum,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,06_Print Pick Ticket,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,09_Create Order as Needed Non Stock,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,02_Add Items,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,05_Run OEEPC,PALCO_Mngt,ALL,R
PALCO,SALES,Palco Specific Sales,01_Create a Blanket Order,PALCO_Mngt,ALL,R
PALCO,START UP,,09_Order Inquiry Using a Serial Number,PALCO_Mngt,ALL,R
PALCO,START UP,,01_Order Inquiry,PALCO_Mngt,ALL,R
PALCO,START UP,,05_Add Start Up Notes,PALCO_Mngt,ALL,R
PALCO,START UP,,06_Add Line,PALCO_Mngt,ALL,R
PALCO,START UP,,02_Print Pick Ticket,PALCO_Mngt,ALL,R
PALCO,START UP,,04_Create a Start Up Incident,PALCO_Mngt,ALL,R
PALCO,START UP,,07_Schedule,PALCO_Mngt,ALL,R
PALCO,START UP,,08_Register Unit,PALCO_Mngt,ALL,R
PALCO,START UP,,03_Shipping Feedback for Start Up,PALCO_Mngt,ALL,R
Scott Electric Distribution,Basics,,Log into UAP,PALCO_Mngt,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,PALCO_Mngt,ALL,R
Scott Electric Distribution,Basics,,Log into UAP,AP Check,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Run (ARRO) AR Open Activity Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,05_Set Up Split Payment for Invoice in Entered Stage,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,17_Enter Trade Invoice - Partial Receipt (Short Pay),AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_(ARRT) Run Trial Balance Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Apply Payment with Debit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Price Correction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Ship-to Setup,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,01_Create New Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,06_Run AR Year End Processing Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - PO Price Adjustment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,05_Account Inquiry and Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,03_Inquire on Vendor Info,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,03_Run the Aging Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_(ARRP) Period Analysis Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,21_Review Journal,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Enter a Credit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,13_Apply Account Credits to Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,01_Release Credit Hold,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,23_Invoice Processing,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Returned Check,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,08_Enter a Credit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,11_Apply Payment Using Split Check,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Apply Payment to Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,01_Create Invoice Process Group,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Customer Invoice Modification,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,"02_Customer Inquiry with Past Due Invoices, Large Dollar Amount Balance",AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,19_Select Invoices for Payment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,15_Apply Misc Cash,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,08_Process Short Payment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,02_Enter and Process Expense Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Run ARER Roll Balances asses Service Charge,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,18_Enter Trade Invoice - PO Correction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,12_Create New Trade Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,23_Enter Invoice for Misc Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Payable,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,09_Apply Short Payment with Write-Off,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,16_Customer Statement Print,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,09_Enter a Misc Credit,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - Price Deduction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,18_Process Overpayment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,07_Apply Payment to Oldest Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,07_Perform a Reversal,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,15_Enter Trade Invoice - Add On Charges,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,10_Enter a Debit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,"04_Change Vendor Invoice - Due Date, Discount Rate",AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,20_AP Vendor Entry Pay Invoice Due Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,03_Run Customer Statement (ARES),AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Receivable,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,17_Payment Reversal,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,24_Process Payable Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,16_Enter Trade Invoice - Reconcile Against Multiple POs,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Customer Setup,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,06_Change Payment to Split Payment Schedule,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,21_Print Checks,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,10_Apply Payment with Unearned Discount,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,22_Run Credit Card Receive on Account,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,19_Refund Customer via Check,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,13_Enter Trade Invoice - PO Matches,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,24_Tax Adjustment Correction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,03_Short Pay with Sales Tax,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,06_Apply Payment to Multiple Invoices,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,12_Apply Credit to Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,04_Perform a Credit Review on a Customer Account,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Enter an Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,05_Set Up Split Payment for Invoice in Entered Stage,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,17_Enter Trade Invoice - Partial Receipt (Short Pay),AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - PO Price Adjustment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,03_Inquire on Vendor Info,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,08_Enter a Credit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,01_Create Invoice Process Group,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,19_Select Invoices for Payment,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,02_Enter and Process Expense Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,18_Enter Trade Invoice - PO Correction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,12_Create New Trade Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,23_Enter Invoice for Misc Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,09_Enter a Misc Credit,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - Price Deduction,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,07_Perform a Reversal,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,15_Enter Trade Invoice - Add On Charges,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,10_Enter a Debit Memo,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,"04_Change Vendor Invoice - Due Date, Discount Rate",AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,20_AP Vendor Entry Pay Invoice Due Report,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,24_Process Payable Invoice,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,16_Enter Trade Invoice - Reconcile Against Multiple POs,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,06_Change Payment to Split Payment Schedule,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,21_Print Checks,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,13_Enter Trade Invoice - PO Matches,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,01_Create New Vendor,AP Check,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,05_Account Inquiry and Report,AP Check,ALL,R
Scott Electric Distribution,Basics,,Log into UAP,AP Clerk,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Run (ARRO) AR Open Activity Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,05_Set Up Split Payment for Invoice in Entered Stage,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,17_Enter Trade Invoice - Partial Receipt (Short Pay),AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_(ARRT) Run Trial Balance Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Apply Payment with Debit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Price Correction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Ship-to Setup,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,01_Create New Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,06_Run AR Year End Processing Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - PO Price Adjustment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,05_Account Inquiry and Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,03_Inquire on Vendor Info,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,03_Run the Aging Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_(ARRP) Period Analysis Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,21_Review Journal,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Enter a Credit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,13_Apply Account Credits to Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,01_Release Credit Hold,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,23_Invoice Processing,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Returned Check,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,08_Enter a Credit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,11_Apply Payment Using Split Check,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Apply Payment to Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,01_Create Invoice Process Group,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Customer Invoice Modification,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,"02_Customer Inquiry with Past Due Invoices, Large Dollar Amount Balance",AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,19_Select Invoices for Payment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,15_Apply Misc Cash,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,08_Process Short Payment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,02_Enter and Process Expense Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Run ARER Roll Balances asses Service Charge,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,18_Enter Trade Invoice - PO Correction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,12_Create New Trade Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,23_Enter Invoice for Misc Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Payable,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,09_Apply Short Payment with Write-Off,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,16_Customer Statement Print,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,09_Enter a Misc Credit,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - Price Deduction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,18_Process Overpayment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,07_Apply Payment to Oldest Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,07_Perform a Reversal,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,15_Enter Trade Invoice - Add On Charges,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,10_Enter a Debit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,"04_Change Vendor Invoice - Due Date, Discount Rate",AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,20_AP Vendor Entry Pay Invoice Due Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,03_Run Customer Statement (ARES),AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Receivable,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,17_Payment Reversal,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,24_Process Payable Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,16_Enter Trade Invoice - Reconcile Against Multiple POs,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Customer Setup,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,06_Change Payment to Split Payment Schedule,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,21_Print Checks,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,10_Apply Payment with Unearned Discount,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,22_Run Credit Card Receive on Account,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,19_Refund Customer via Check,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,13_Enter Trade Invoice - PO Matches,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,24_Tax Adjustment Correction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,03_Short Pay with Sales Tax,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,06_Apply Payment to Multiple Invoices,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,12_Apply Credit to Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,04_Perform a Credit Review on a Customer Account,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Enter an Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,05_Set Up Split Payment for Invoice in Entered Stage,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,17_Enter Trade Invoice - Partial Receipt (Short Pay),AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - PO Price Adjustment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,03_Inquire on Vendor Info,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,08_Enter a Credit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,01_Create Invoice Process Group,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,19_Select Invoices for Payment,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,02_Enter and Process Expense Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,18_Enter Trade Invoice - PO Correction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,12_Create New Trade Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,23_Enter Invoice for Misc Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,09_Enter a Misc Credit,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - Price Deduction,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,07_Perform a Reversal,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,15_Enter Trade Invoice - Add On Charges,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,10_Enter a Debit Memo,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,"04_Change Vendor Invoice - Due Date, Discount Rate",AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,20_AP Vendor Entry Pay Invoice Due Report,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,24_Process Payable Invoice,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,16_Enter Trade Invoice - Reconcile Against Multiple POs,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,06_Change Payment to Split Payment Schedule,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,21_Print Checks,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,13_Enter Trade Invoice - PO Matches,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,01_Create New Vendor,AP Clerk,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,05_Account Inquiry and Report,AP Clerk,ALL,R
Scott Electric Distribution,Basics,,Log into UAP,AP Manager,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Run (ARRO) AR Open Activity Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,05_Set Up Split Payment for Invoice in Entered Stage,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,17_Enter Trade Invoice - Partial Receipt (Short Pay),AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_(ARRT) Run Trial Balance Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Apply Payment with Debit Memo,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Price Correction,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Ship-to Setup,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,01_Create New Vendor,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,06_Run AR Year End Processing Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - PO Price Adjustment,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,General Ledger,05_Account Inquiry and Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,03_Inquire on Vendor Info,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,03_Run the Aging Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_(ARRP) Period Analysis Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,21_Review Journal,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Enter a Credit Memo,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,13_Apply Account Credits to Invoice,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,01_Release Credit Hold,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,23_Invoice Processing,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,04_Returned Check,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,08_Enter a Credit Memo,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,11_Apply Payment Using Split Check,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Apply Payment to Invoice,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,01_Create Invoice Process Group,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,05_Customer Invoice Modification,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Credit,"02_Customer Inquiry with Past Due Invoices, Large Dollar Amount Balance",AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,19_Select Invoices for Payment,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,15_Apply Misc Cash,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,08_Process Short Payment,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,02_Enter and Process Expense Invoice,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,02_Run ARER Roll Balances asses Service Charge,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,18_Enter Trade Invoice - PO Correction,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,12_Create New Trade Vendor,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,23_Enter Invoice for Misc Vendor,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Payable,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,09_Apply Short Payment with Write-Off,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,16_Customer Statement Print,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,09_Enter a Misc Credit,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,14_Enter Trade Invoice - Price Deduction,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,18_Process Overpayment,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,07_Apply Payment to Oldest Invoice,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,07_Perform a Reversal,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,15_Enter Trade Invoice - Add On Charges,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,10_Enter a Debit Memo,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,"04_Change Vendor Invoice - Due Date, Discount Rate",AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,20_AP Vendor Entry Pay Invoice Due Report,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,03_Run Customer Statement (ARES),AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,,Quiz Level 2 | Accounts Receivable,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,17_Payment Reversal,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,24_Process Payable Invoice,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,16_Enter Trade Invoice - Reconcile Against Multiple POs,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Receivable,01_Customer Setup,AP Manager,ALL,R
Scott Electric Distribution,FINANCIAL,Accounts Payable,06_Change Payment to Split Payment Schedule,AP Manager,ALL,R
